#KO	geneTPM	geneNAME
K19268	79.9623	glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]
K11956	6.7384	natD; neutral amino acid transport system permease protein
K11959	307.72	urtA; urea transport system substrate-binding protein
K14060	36.8366	pinR; putative DNA-invertase from lambdoid prophage Rac
K14062	45.8211	ompN; outer membrane protein N
K01442	223.266	cbh; choloylglycine hydrolase [EC:3.5.1.24]
K01443	271.333	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
K14064	4.04304	uspC; universal stress protein C
K01447	158.577	xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K01448	1050.29	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K01449	144.202	cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K01900	4.04304	LSC2; succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]
K14520	57.501	hapE; 4-hydroxyacetophenone monooxygenase [EC:1.14.13.84]
K00121	393.523	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K01902	193.617	sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K00122	45.3719	FDH; formate dehydrogenase [EC:1.17.1.9]
K01903	427.664	sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K00123	1305.9	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K00124	274.477	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
K01905	16.1722	acdA; acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]
K01906	52.1103	bioW; 6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]
K00126	66.4855	fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]
K00127	234.047	fdoI, fdsG; formate dehydrogenase subunit gamma
K01908	309.966	ACSS3, prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K00128	1172.93	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K02770	224.164	fruA; fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]
K02773	10.7814	gatA, sgcA; galactitol PTS system EIIA component [EC:2.7.1.200]
K02774	24.7075	gatB, sgcB; galactitol PTS system EIIB component [EC:2.7.1.200]
K19270	2.24613	hxpA; mannitol-1-/sugar-/sorbitol-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50]
K02775	114.553	gatC, sgcC; galactitol PTS system EIIC component
K19271	150.042	catA; chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]
K02777	76.8178	crr; sugar PTS system EIIA component [EC:2.7.1.-]
K02778	26.5044	ptsGb; glucose PTS system EIIB component [EC:2.7.1.199]
K19273	4.49227	sat4; streptothricin acetyltransferase [EC:2.3.-.-]
K02779	26.5044	ptsG; glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]
K19278	5.39072	aac6-Ib; aminoglycoside 6'-N-acetyltransferase Ib [EC:2.3.1.82]
K11960	261.45	urtB; urea transport system permease protein
K11961	152.737	urtC; urea transport system permease protein
K11962	100.178	urtD; urea transport system ATP-binding protein
K11963	109.611	urtE; urea transport system ATP-binding protein
K10188	89.3961	lacE, araN; lactose/L-arabinose transport system substrate-binding protein
K10189	18.4183	lacF, araP; lactose/L-arabinose transport system permease protein
K01451	191.371	hipO; hippurate hydrolase [EC:3.5.1.32]
K01452	24.2582	E3.5.1.41; chitin deacetylase [EC:3.5.1.41]
K01455	164.417	E3.5.1.49; formamidase [EC:3.5.1.49]
K01457	235.844	atzF; allophanate hydrolase [EC:3.5.1.54]
K01458	408.347	hutG; N-formylglutamate deformylase [EC:3.5.1.68]
K01459	41.7781	E3.5.1.77; N-carbamoyl-D-amino-acid hydrolase [EC:3.5.1.77]
K19736	2.24613	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
K05337	30.9966	fer; ferredoxin
K05338	17.0706	lrgA; holin-like protein
K05339	4.04304	lrgB; holin-like protein LrgB
K07991	3.59381	flaK; archaeal preflagellin peptidase FlaK [EC:3.4.23.52]
K01910	46.2703	citC; [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]
K00130	620.831	betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]
K00131	57.9502	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]
K01911	131.623	menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]
K00132	130.725	E1.2.1.10; acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]
K01912	854.429	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K00133	473.485	asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K14534	43.1258	abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]
K00134	498.642	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]
K01914	164.866	asnA; aspartate--ammonia ligase [EC:6.3.1.1]
K00135	999.978	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K01915	1046.25	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01916	276.724	nadE; NAD+ synthase [EC:6.3.1.5]
K00138	180.589	aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K01918	220.57	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K01919	442.039	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
K04017	21.5629	nrfF; formate-dependent nitrite reductase complex subunit NrfF
K04019	90.2945	eutA; ethanolamine utilization protein EutA
K02781	13.4768	srlB; glucitol/sorbitol PTS system EIIA component [EC:2.7.1.198]
K02782	15.7229	srlE; glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198]
K02783	23.809	srlA; glucitol/sorbitol PTS system EIIC component
K02784	12.1291	ptsH; phosphocarrier protein HPr
K02786	6.28917	lacF; lactose PTS system EIIA component [EC:2.7.1.207]
K02788	14.3753	lacE; lactose PTS system EIICB component [EC:2.7.1.207]
K19285	40.8796	nfrA1; FMN reductase (NADPH) [EC:1.5.1.38]
K19286	95.236	nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]
K10190	17.5198	lacG, araQ; lactose/L-arabinose transport system permease protein
K10192	7.18763	togB; oligogalacturonide transport system substrate-binding protein
K10193	8.08608	togM; oligogalacturonide transport system permease protein
K01460	13.0276	gsp; glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]
K14080	64.6886	mtaA; [methyl-Co(III) methanol/glycine betaine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246 2.1.1.377]
K01461	261.899	E3.5.1.82; N-acyl-D-glutamate deacylase [EC:3.5.1.82]
K01462	478.426	PDF, def; peptide deformylase [EC:3.5.1.88]
K14083	187.327	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K01464	195.414	DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K15864	64.6886	nirS; nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]
K14084	15.7229	mttC; trimethylamine corrinoid protein
K05340	41.3288	glcU; glucose uptake protein
K01465	616.788	URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K14086	27.4028	echA; ech hydrogenase subunit A
K01466	22.0121	allB; allantoinase [EC:3.5.2.5]
K15866	647.785	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K05342	6.28917	treP; alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]
K14087	10.3322	echB; ech hydrogenase subunit B
K01467	32.3443	ampC; beta-lactamase class C [EC:3.5.2.6]
K14088	33.692	echC; ech hydrogenase subunit C
K01468	114.104	hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]
K05343	202.601	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
K19743	194.964	lhpI; 1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase [NAD(P)H] [EC:1.5.1.1]
K14089	5.39072	echD; ech hydrogenase subunit D
K01469	560.635	OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K19745	122.639	acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]
K05346	33.2428	deoR; deoxyribonucleoside regulator
K19746	84.0054	dauA; D-arginine dehydrogenase [EC:1.4.99.6]
K05349	1382.27	bglX; beta-glucosidase [EC:3.2.1.21]
K14540	88.4976	rbgA; ribosome biogenesis GTPase A
K01920	210.238	gshB; glutathione synthase [EC:6.3.2.3]
K00140	612.296	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K01921	430.359	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K00141	66.0363	xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]
K01923	419.128	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01924	367.018	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K04020	9.88299	eutD; phosphotransacetylase
K05800	293.345	ybaO; Lrp/AsnC family transcriptional regulator
K01925	466.746	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K00145	483.817	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K05801	20.2152	djlA; DnaJ like chaperone protein
K00146	73.2239	feaB, tynC; phenylacetaldehyde dehydrogenase [EC:1.2.1.39]
K01926	98.8299	rex; redox-sensing transcriptional repressor
K05802	399.812	mscK, kefA, aefA; potassium-dependent mechanosensitive channel
K00147	399.812	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K05803	9.88299	nlpI; lipoprotein NlpI
K04023	68.7317	eutH; ethanolamine transporter
K00148	15.7229	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
K01928	443.387	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K00149	1.79691	ALDH9A1; aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3]
K05804	51.2118	rob; AraC family transcriptional regulator, mar-sox-rob regulon activator
K01929	574.561	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K04024	106.916	eutJ; ethanolamine utilization protein EutJ
K04026	53.458	eutL; ethanolamine utilization protein EutL
K18427	134.768	hpdB; 4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]
K04027	93.8884	eutM; ethanolamine utilization protein EutM
K05807	228.207	bamD; outer membrane protein assembly factor BamD
K18428	5.39072	hpdC; 4-hydroxyphenylacetate decarboxylase small subunit [EC:4.1.1.83]
K04028	58.3995	eutN; ethanolamine utilization protein EutN
K05808	328.385	yhbH; putative sigma-54 modulation protein
K04029	35.0397	eutP; ethanolamine utilization protein EutP
K18429	30.0982	legG, neuC2; GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]
K02791	26.9536	malX; maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]
K02793	118.596	manXa; mannose PTS system EIIA component [EC:2.7.1.191]
K02794	93.8884	manX; mannose PTS system EIIAB component [EC:2.7.1.191]
K02795	124.436	manY; mannose PTS system EIIC component
K02796	34.1412	manZ; mannose PTS system EIID component
K02798	58.8487	cmtB; mannitol PTS system EIIA component [EC:2.7.1.197]
K19294	128.03	algI; alginate O-acetyltransferase complex protein AlgI
K19295	55.7041	algJ; alginate O-acetyltransferase complex protein AlgJ
K19296	1.79691	algF; alginate O-acetyltransferase complex protein AlgF
K00600	460.008	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K00602	743.919	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K00603	194.066	fctD; glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2]
K00604	488.759	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K00605	391.276	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K00606	223.715	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K17103	327.935	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K00609	548.056	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K17108	91.193	GBA2; non-lysosomal glucosylceramidase [EC:3.2.1.45]
K22405	307.72	fprA1_2; NADH oxidase (H2O-forming) [EC:1.6.3.4]
K14090	5.83995	echE; ech hydrogenase subunit E
K01470	45.8211	E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K01473	324.342	hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01474	272.231	hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K05350	29.649	bglB; beta-glucosidase [EC:3.2.1.21]
K05351	14.8245	E1.1.1.9; D-xylulose reductase [EC:1.1.1.9]
K15876	48.9657	nrfH; cytochrome c nitrite reductase small subunit
K01476	273.579	E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]
K01477	7.18763	alc, ALLC; allantoicase [EC:3.5.3.4]
K01478	153.186	arcA; arginine deiminase [EC:3.5.3.6]
K01479	246.176	hutG; formiminoglutamase [EC:3.5.3.8]
K05358	168.011	quiA; quinate dehydrogenase (quinone) [EC:1.1.5.8]
K00151	67.384	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K01933	536.377	purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K01934	313.56	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K04030	42.2273	eutQ; ethanolamine utilization protein EutQ
K18430	28.7505	legI, neuB2; N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]
K05810	300.982	LACC1, yfiH; purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]
K01935	172.952	bioD; dethiobiotin synthetase [EC:6.3.3.3]
K04031	15.2737	eutS; ethanolamine utilization protein EutS
K18431	2.69536	legF, ptmB; CMP-N,N'-diacetyllegionaminic acid synthase [EC:2.7.7.82]
K00156	129.826	poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]
K04032	52.5595	eutT; ethanolamine utilization cobalamin adenosyltransferase [EC:2.5.1.154]
K05812	228.656	DTWD2, tapT; tRNA-uridine aminocarboxypropyltransferase [EC:2.5.1.25]
K01937	697.2	pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K04033	2.24613	eutR; AraC family transcriptional regulator, ethanolamine operon transcriptional activator
K00158	45.8211	spxB, poxL; pyruvate oxidase [EC:1.2.3.3]
K05813	783.9	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
K01938	366.569	fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K04034	179.691	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]
K05814	545.361	ugpA; sn-glycerol 3-phosphate transport system permease protein
K01939	410.593	purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K05815	423.621	ugpE; sn-glycerol 3-phosphate transport system permease protein
K05816	361.178	ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]
K05817	80.4116	hcaR; LysR family transcriptional regulator, hca operon transcriptional activator
K05819	140.608	mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter
K09702	32.7935	K09702; uncharacterized protein
K09704	166.214	K09704; uncharacterized protein
K09705	94.7868	K09705; uncharacterized protein
K09706	8.08608	K09706; uncharacterized protein
K09707	45.3719	K09707; uncharacterized protein
K09709	119.944	meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K00610	99.7283	pyrI; aspartate carbamoyltransferase regulatory subunit
K00611	398.464	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K00612	82.2085	nodU; carbamoyltransferase [EC:2.1.3.-]
K11991	239.438	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K00615	869.253	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K00616	360.729	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K00619	14.3753	argA; amino-acid N-acetyltransferase [EC:2.3.1.1]
K01480	437.547	speB; agmatinase [EC:3.5.3.11]
K01482	10.7814	DDAH, ddaH; dimethylargininase [EC:3.5.3.18]
K01483	72.7747	allA; ureidoglycolate lyase [EC:4.3.2.3]
K01484	4.49227	astB; succinylarginine dihydrolase [EC:3.5.3.23]
K01485	81.7592	codA; cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]
K01486	174.3	ade; adenine deaminase [EC:3.5.4.2]
K01487	92.9899	guaD, GDA; guanine deaminase [EC:3.5.4.3]
K05363	2.24613	murM; serine/alanine adding enzyme [EC:2.3.2.10]
K01488	77.7162	add, ADA; adenosine deaminase [EC:3.5.4.4]
K05364	122.19	pbpA; penicillin-binding protein A
K01489	165.765	cdd, CDA; cytidine deaminase [EC:3.5.4.5]
K05366	1079.94	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K05367	410.144	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
K10670	143.303	grdA; glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]
K10671	70.5286	grdE; glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2]
K10672	84.0054	grdB; glycine reductase complex component B subunit gamma [EC:1.21.4.2]
K09251	78.6147	patA; putrescine aminotransferase [EC:2.6.1.82]
K10674	110.959	ectD; ectoine hydroxylase [EC:1.14.11.55]
K10676	105.568	tfdB; 2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20]
K10679	10.3322	nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
K01940	453.27	argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K01941	438.445	E6.3.4.6; urea carboxylase [EC:6.3.4.6]
K00161	116.799	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K00162	62.4425	PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K00163	527.392	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00164	489.208	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K05820	88.4976	hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter
K01945	441.141	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K04041	264.594	fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]
K00166	50.3134	BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]
K05822	156.331	dapH, dapD; tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]
K01947	106.467	birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33]
K04042	402.956	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K00167	27.4028	BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]
K05823	49.4149	dapL; N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]
K04043	688.664	dnaK, HSPA9; molecular chaperone DnaK
K04044	259.204	hscA; molecular chaperone HscA
K00169	111.408	porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]
K04045	18.8675	hscC; molecular chaperone HscC
K05825	261.001	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
K18446	2.69536	ygiF; triphosphatase [EC:3.6.1.25]
K04046	42.2273	yegD; hypothetical chaperone protein
K04047	207.543	dps; starvation-inducible DNA-binding protein
K09710	154.085	ybeB; ribosome-associated protein
K00620	305.474	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K00625	318.052	pta; phosphate acetyltransferase [EC:2.3.1.8]
K18900	154.983	bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC
K00626	1726.38	ACAT, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K18901	148.245	bpeE; membrane fusion protein, multidrug efflux system
K00627	455.067	DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K18902	291.099	bpeF; multidrug efflux pump
K18903	155.882	oprC, opcM; outer membrane protein, multidrug efflux system
K18907	48.0672	norG; GntR family transcriptional regulator, regulator for abcA and norABC
K22424	2.69536	E2.7.3.13; glutamine kinase [EC:2.7.3.13]
K18909	12.1291	mepR; MarR family transcriptional regulator, repressor for mepA
K01491	254.711	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01493	100.178	comEB; dCMP deaminase [EC:3.5.4.12]
K15894	78.6147	pseB, wbjB; UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]
K01494	127.58	dcd; dCTP deaminase [EC:3.5.4.13]
K01495	359.381	GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K15896	13.0276	pseH; UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]
